epoch, iteration, loss, error
0, 0, 201.69039916992188, 14.201774597167969
1, 0, 61.92623519897461, 7.869322299957275
2, 0, 60.51070785522461, 7.778862953186035
3, 0, 30.18313980102539, 5.493918418884277
4, 0, 13.339874267578125, 3.652379274368286
5, 0, 2.065612316131592, 1.4372237920761108
6, 0, 8.460826873779297, 2.908750057220459
7, 0, 2.591552972793579, 1.6098300218582153
8, 0, 8.082423210144043, 2.8429603576660156
9, 0, 4.69417667388916, 2.16660475730896
10, 0, 6.20062780380249, 2.4901058673858643
11, 0, 7.6906538009643555, 2.773202896118164
12, 0, 6.633140563964844, 2.575488328933716
13, 0, 3.193953514099121, 1.787163496017456
14, 0, 4.9001336097717285, 2.2136244773864746
15, 0, 3.774066925048828, 1.9426957368850708
16, 0, 6.163428783416748, 2.4826254844665527
17, 0, 2.9568991661071777, 1.7195634841918945
18, 0, 3.7917277812957764, 1.9472359418869019
19, 0, 1.3483617305755615, 1.1611897945404053
20, 0, 2.945089101791382, 1.7161260843276978
21, 0, 1.2323888540267944, 1.1101301908493042
22, 0, 6.621053218841553, 2.5731406211853027
23, 0, 2.043811559677124, 1.4296194314956665
24, 0, 4.216179847717285, 2.0533337593078613
25, 0, 1.2792470455169678, 1.1310380697250366
26, 0, 1.7914642095565796, 1.3384559154510498
27, 0, 8.386077880859375, 2.8958723545074463
28, 0, 0.633849024772644, 0.7961463928222656
29, 0, 2.4704880714416504, 1.571778655052185
30, 0, 2.9877281188964844, 1.7285045385360718
31, 0, 3.5234577655792236, 1.8770875930786133
32, 0, 0.4980581998825073, 0.7057324051856995
33, 0, 1.2953171730041504, 1.1381200551986694
34, 0, 3.0636982917785645, 1.7503422498703003
35, 0, 4.73647403717041, 2.176344156265259
36, 0, 1.1386570930480957, 1.067078709602356
37, 0, 2.5070993900299072, 1.583382248878479
38, 0, 3.1854376792907715, 1.78477942943573
39, 0, 0.8174518942832947, 0.9041304588317871
40, 0, 0.5751998424530029, 0.7584193348884583
41, 0, 2.8425683975219727, 1.6859917640686035
42, 0, 0.831339955329895, 0.911778450012207
43, 0, 1.417826771736145, 1.190725326538086
44, 0, 1.642364263534546, 1.2815475463867188
45, 0, 2.534350633621216, 1.5919644832611084
46, 0, 2.173030376434326, 1.4741202592849731
47, 0, 4.981220722198486, 2.2318646907806396
48, 0, 1.496392011642456, 1.2232710123062134
49, 0, 0.37790873646736145, 0.6147428750991821
50, 0, 2.9023163318634033, 1.7036185264587402
51, 0, 4.376338958740234, 2.091970205307007
52, 0, 1.1367892026901245, 1.0662031173706055
53, 0, 7.146641254425049, 2.6733202934265137
54, 0, 1.344243049621582, 1.1594148874282837
55, 0, 0.994842529296875, 0.9974179267883301
56, 0, 0.8262366056442261, 0.9089756011962891
57, 0, 1.4132364988327026, 1.1887962818145752
58, 0, 4.55157995223999, 2.1334431171417236
59, 0, 2.635977268218994, 1.6235692501068115
60, 0, 2.6310923099517822, 1.622064232826233
61, 0, 1.945401906967163, 1.394776701927185
62, 0, 2.615492820739746, 1.6172486543655396
63, 0, 2.1759352684020996, 1.4751051664352417
64, 0, 0.6888980865478516, 0.8299988508224487
65, 0, 5.998046875, 2.4490909576416016
66, 0, 2.4544761180877686, 1.5666767358779907
67, 0, 1.096451997756958, 1.0471160411834717
68, 0, 1.8222084045410156, 1.3498919010162354
69, 0, 0.2847610116004944, 0.5336300134658813
70, 0, 0.7937838435173035, 0.8909454345703125
71, 0, 1.4146357774734497, 1.1893845796585083
72, 0, 1.3125734329223633, 1.1456760168075562
73, 0, 1.1947413682937622, 1.093042254447937
74, 0, 2.676638603210449, 1.6360435485839844
75, 0, 2.1363656520843506, 1.461631178855896
76, 0, 0.3840641975402832, 0.6197291612625122
77, 0, 2.62762451171875, 1.620995044708252
78, 0, 6.173159122467041, 2.484584331512451
79, 0, 3.9463272094726562, 1.9865365028381348
80, 0, 1.0666464567184448, 1.0327857732772827
81, 0, 2.738048553466797, 1.6547049283981323
82, 0, 1.6575250625610352, 1.2874490022659302
83, 0, 1.1076090335845947, 1.0524300336837769
84, 0, 1.500762701034546, 1.2250562906265259
85, 0, 0.90379798412323, 0.9506828784942627
86, 0, 3.506669521331787, 1.872610330581665
87, 0, 0.9353104829788208, 0.9671145081520081
88, 0, 3.4169037342071533, 1.8484867811203003
89, 0, 0.8101260662078857, 0.9000700116157532
90, 0, 1.375631332397461, 1.1728731393814087
91, 0, 1.05215585231781, 1.025746464729309
92, 0, 0.4502887725830078, 0.6710355877876282
93, 0, 0.9921312928199768, 0.9960578680038452
94, 0, 1.3094329833984375, 1.1443045139312744
95, 0, 1.7188187837600708, 1.311037302017212
96, 0, 2.261686086654663, 1.5038902759552002
97, 0, 0.8230962157249451, 0.9072465300559998
98, 0, 2.576155185699463, 1.6050406694412231
99, 0, 3.453381061553955, 1.8583273887634277
