epoch, iteration, loss, error
0, 0, 32.11787796020508, 5.667263507843018
0, 10, 582.0982055664062, 24.126710891723633
0, 20, 806.7904663085938, 28.404056549072266
0, 30, 139.22271728515625, 11.799267768859863
0, 40, 111.27413940429688, 10.54865550994873
0, 50, 87.6926040649414, 9.364433288574219
0, 60, 22.99117660522461, 4.794911861419678
0, 70, 85.00715637207031, 9.219932556152344
0, 80, 35.670719146728516, 5.97249698638916
0, 90, 72.00908660888672, 8.48581600189209
0, 100, 75.1055679321289, 8.666346549987793
0, 110, 59.555912017822266, 7.717247486114502
0, 120, 32.81635284423828, 5.728555679321289
0, 130, 28.128910064697266, 5.303669452667236
0, 140, 70.06893920898438, 8.370719909667969
0, 150, 66.8446273803711, 8.175856590270996
0, 160, 59.002647399902344, 7.681318283081055
0, 170, 66.26634979248047, 8.140414237976074
0, 180, 35.20621871948242, 5.933482646942139
0, 190, 12.284568786621094, 3.5049350261688232
0, 200, 55.68119812011719, 7.461983680725098
0, 210, 21.943986892700195, 4.684441089630127
0, 220, 13.588748931884766, 3.6862919330596924
0, 230, 61.50254821777344, 7.842355728149414
0, 240, 65.83220672607422, 8.113704681396484
0, 250, 84.18904113769531, 9.175458908081055
0, 260, 63.71119689941406, 7.981929302215576
0, 270, 48.145729064941406, 6.938712120056152
0, 280, 40.54084014892578, 6.36716890335083
0, 290, 27.36196517944336, 5.2308669090271
0, 300, 49.683677673339844, 7.0486650466918945
0, 310, 14.98159408569336, 3.8706066608428955
0, 320, 41.01012420654297, 6.403914451599121
0, 330, 21.60969352722168, 4.648622989654541
0, 340, 41.77552032470703, 6.463398456573486
0, 350, 38.90284729003906, 6.2372145652771
0, 360, 52.611148834228516, 7.253354072570801
0, 370, 17.187294006347656, 4.145756244659424
0, 380, 33.74139404296875, 5.80873441696167
0, 390, 3.3369274139404297, 1.8267258405685425
0, 400, 55.07196044921875, 7.421048641204834
0, 410, 48.707489013671875, 6.979074954986572
0, 420, 62.43328094482422, 7.901473522186279
0, 430, 20.150880813598633, 4.488973617553711
0, 440, 29.649093627929688, 5.445097923278809
0, 450, 26.59078598022461, 5.156625270843506
0, 460, 51.7360954284668, 7.1927809715271
0, 470, 17.145099639892578, 4.140664100646973
0, 480, 82.68636322021484, 9.0932035446167
0, 490, 49.62140655517578, 7.044246196746826
0, 500, 38.99574279785156, 6.244657516479492
0, 510, 16.507638931274414, 4.06295919418335
0, 520, 43.84220886230469, 6.621344566345215
0, 530, 31.31842803955078, 5.596287250518799
0, 540, 51.432655334472656, 7.171656608581543
0, 550, 100.38480377197266, 10.019221305847168
0, 560, 51.0440788269043, 7.144514083862305
0, 570, 41.44486999511719, 6.437768936157227
0, 580, 72.85784912109375, 8.535680770874023
0, 590, 85.42915344238281, 9.242789268493652
0, 600, 16.662208557128906, 4.081936836242676
0, 610, 39.31247329711914, 6.269966125488281
0, 620, 40.78404998779297, 6.386239528656006
0, 630, 58.74405288696289, 7.664466857910156
0, 640, 30.658666610717773, 5.537026882171631
0, 650, 45.124168395996094, 6.7174530029296875
0, 660, 59.94051742553711, 7.742125988006592
0, 670, 56.140525817871094, 7.4926981925964355
0, 680, 44.68705749511719, 6.684837818145752
0, 690, 27.08455467224121, 5.204282283782959
0, 700, 41.74455261230469, 6.461002349853516
0, 710, 68.82859802246094, 8.296299934387207
0, 720, 40.00711441040039, 6.325117588043213
0, 730, 27.970054626464844, 5.28867244720459
0, 740, 39.41321563720703, 6.277994632720947
0, 750, 47.458370208740234, 6.889003753662109
0, 760, 39.24541091918945, 6.264615535736084
0, 770, 55.47478485107422, 7.448139667510986
0, 780, 39.91841506958008, 6.3181023597717285
0, 790, 38.63172912597656, 6.215442657470703
0, 800, 95.35189056396484, 9.764829635620117
0, 810, 44.71720504760742, 6.687092304229736
0, 820, 41.20426940917969, 6.419054985046387
0, 830, 33.079139709472656, 5.751446723937988
0, 840, 58.02272033691406, 7.617264747619629
0, 850, 24.128036499023438, 4.91202974319458
0, 860, 51.69911193847656, 7.19020938873291
0, 870, 48.1433219909668, 6.938539028167725
0, 880, 77.77020263671875, 8.818741798400879
0, 890, 34.107425689697266, 5.840156078338623
0, 900, 31.06417465209961, 5.573523998260498
0, 910, 39.73442077636719, 6.303524494171143
0, 920, 104.96370697021484, 10.245180130004883
0, 930, 34.857601165771484, 5.9040327072143555
0, 940, 39.84252166748047, 6.312093734741211
0, 950, 28.96738052368164, 5.382135391235352
0, 960, 79.07476806640625, 8.892399787902832
0, 970, 106.90306091308594, 10.339393615722656
0, 980, 126.25263977050781, 11.236220359802246
0, 990, 35.79375076293945, 5.982787609100342
0, 1000, 87.57879638671875, 9.358354568481445
0, 1010, 46.7304801940918, 6.8359694480896
0, 1020, 36.135398864746094, 6.011272430419922
0, 1030, 76.32672882080078, 8.736516952514648
0, 1040, 103.77359008789062, 10.186932563781738
0, 1050, 51.823097229003906, 7.198825836181641
0, 1060, 29.984729766845703, 5.475831508636475
0, 1070, 5.798415184020996, 2.407989978790283
0, 1080, 10.55544662475586, 3.2489144802093506
0, 1090, 12.204065322875977, 3.493431806564331
0, 1100, 38.301109313964844, 6.188789367675781
0, 1110, 25.45421028137207, 5.0452165603637695
0, 1120, 55.085304260253906, 7.421947479248047
0, 1130, 53.40861129760742, 7.308119773864746
0, 1140, 24.604915618896484, 4.960334300994873
0, 1150, 39.13664245605469, 6.2559285163879395
0, 1160, 30.74180030822754, 5.544528961181641
0, 1170, 42.351226806640625, 6.507781505584717
0, 1180, 52.19119644165039, 7.2243475914001465
0, 1190, 68.27320098876953, 8.262760162353516
0, 1200, 13.670948028564453, 3.6974246501922607
0, 1210, 47.172706604003906, 6.868238925933838
0, 1220, 23.910476684570312, 4.889833927154541
0, 1230, 55.18267059326172, 7.42850399017334
0, 1240, 54.941532135009766, 7.41225528717041
0, 1250, 66.145751953125, 8.133004188537598
0, 1260, 30.29311180114746, 5.503917694091797
0, 1270, 102.82801818847656, 10.14041519165039
0, 1280, 10.573118209838867, 3.2516329288482666
0, 1290, 22.294029235839844, 4.721655368804932
0, 1300, 15.599270820617676, 3.9495911598205566
0, 1310, 36.955894470214844, 6.079135894775391
0, 1320, 41.74906921386719, 6.4613518714904785
0, 1330, 69.3846206665039, 8.329742431640625
0, 1340, 50.888816833496094, 7.133640289306641
0, 1350, 29.964561462402344, 5.473989486694336
0, 1360, 78.0393295288086, 8.83398723602295
0, 1370, 44.12105941772461, 6.642368316650391
0, 1380, 9.432266235351562, 3.071199655532837
0, 1390, 19.888864517211914, 4.45969295501709
0, 1400, 50.03323745727539, 7.073417663574219
0, 1410, 64.89744567871094, 8.05589485168457
0, 1420, 46.671714782714844, 6.831669807434082
0, 1430, 37.860931396484375, 6.15312385559082
0, 1440, 8.183928489685059, 2.8607563972473145
0, 1450, 34.48073959350586, 5.872030258178711
0, 1460, 47.22993087768555, 6.872403621673584
0, 1470, 99.11868286132812, 9.955836296081543
0, 1480, 23.681442260742188, 4.866358280181885
0, 1490, 24.616975784301758, 4.961549758911133
0, 1500, 17.14330291748047, 4.14044713973999
0, 1510, 27.17721939086914, 5.213177680969238
0, 1520, 35.6866455078125, 5.973830223083496
0, 1530, 20.627559661865234, 4.541757583618164
0, 1540, 42.520240783691406, 6.520754814147949
0, 1550, 29.280115127563477, 5.4111104011535645
0, 1560, 55.21870422363281, 7.430929183959961
0, 1570, 35.85774230957031, 5.988133430480957
0, 1580, 47.0697021484375, 6.86073637008667
0, 1590, 37.98366928100586, 6.163088798522949
0, 1600, 68.80791473388672, 8.295053482055664
0, 1610, 111.5229263305664, 10.560441017150879
0, 1620, 16.96220588684082, 4.118520259857178
0, 1630, 27.80107879638672, 5.272672653198242
0, 1640, 80.56377410888672, 8.97573184967041
0, 1650, 21.97452735900879, 4.687699794769287
0, 1660, 47.57917404174805, 6.897765636444092
0, 1670, 81.59178161621094, 9.032816886901855
0, 1680, 17.840946197509766, 4.2238545417785645
0, 1690, 34.307586669921875, 5.857268333435059
0, 1700, 28.991195678710938, 5.384347438812256
0, 1710, 41.22900390625, 6.4209818840026855
0, 1720, 67.84342193603516, 8.236711502075195
0, 1730, 54.52326202392578, 7.383986473083496
0, 1740, 40.412357330322266, 6.357071399688721
0, 1750, 23.378259658813477, 4.835107326507568
0, 1760, 20.553680419921875, 4.533616542816162
0, 1770, 18.130205154418945, 4.257957458496094
0, 1780, 15.870512008666992, 3.983781337738037
0, 1790, 44.446815490722656, 6.666844367980957
0, 1800, 18.820289611816406, 4.338235855102539
0, 1810, 97.26358032226562, 9.86223030090332
0, 1820, 63.440406799316406, 7.964948654174805
0, 1830, 57.21916198730469, 7.564334869384766
0, 1840, 49.62534713745117, 7.044526100158691
0, 1850, 24.880279541015625, 4.98801326751709
0, 1860, 29.52874755859375, 5.4340362548828125
0, 1870, 68.41629028320312, 8.271414756774902
0, 1880, 26.6021671295166, 5.157728672027588
0, 1890, 64.19185638427734, 8.011981964111328
0, 1900, 31.060867309570312, 5.573227882385254
0, 1910, 36.99843978881836, 6.082633972167969
0, 1920, 9.493366241455078, 3.0811307430267334
0, 1930, 32.75858688354492, 5.723512172698975
0, 1940, 41.72962188720703, 6.4598469734191895
0, 1950, 21.398359298706055, 4.625836372375488
0, 1960, 49.33137512207031, 7.023630142211914
0, 1970, 51.05174255371094, 7.145050048828125
0, 1980, 34.25096130371094, 5.852431774139404
0, 1990, 116.9830551147461, 10.81587028503418
0, 2000, 24.763423919677734, 4.9762864112854
0, 2010, 19.35547637939453, 4.399486064910889
0, 2020, 24.85674285888672, 4.985653877258301
0, 2030, 89.39122772216797, 9.454692840576172
0, 2040, 24.001728057861328, 4.899155616760254
0, 2050, 15.336997985839844, 3.916247844696045
0, 2060, 56.492225646972656, 7.5161309242248535
0, 2070, 50.92766571044922, 7.136362075805664
0, 2080, 19.185382843017578, 4.380112171173096
0, 2090, 14.86778450012207, 3.8558766841888428
0, 2100, 69.23377990722656, 8.320683479309082
0, 2110, 47.50640106201172, 6.892488479614258
0, 2120, 30.874897003173828, 5.5565185546875
0, 2130, 14.703943252563477, 3.8345723152160645
0, 2140, 51.475860595703125, 7.174668312072754
0, 2150, 21.37282943725586, 4.62307596206665
0, 2160, 24.522014617919922, 4.95197057723999
0, 2170, 47.99119567871094, 6.927567958831787
0, 2180, 42.958003997802734, 6.554235458374023
0, 2190, 72.07673645019531, 8.489802360534668
0, 2200, 83.67584228515625, 9.14745044708252
0, 2210, 67.71392822265625, 8.22884750366211
0, 2220, 21.69791030883789, 4.658101558685303
0, 2230, 24.73655128479004, 4.973585605621338
0, 2240, 54.99391174316406, 7.415788173675537
0, 2250, 51.11872100830078, 7.149735927581787
0, 2260, 57.742210388183594, 7.598829746246338
0, 2270, 28.75082015991211, 5.361979007720947
0, 2280, 47.674652099609375, 6.904683589935303
0, 2290, 22.86888885498047, 4.7821431159973145
0, 2300, 66.38529205322266, 8.147716522216797
0, 2310, 23.651622772216797, 4.863293647766113
0, 2320, 60.475894927978516, 7.77662467956543
0, 2330, 35.29389190673828, 5.940866470336914
0, 2340, 45.168251037597656, 6.720732688903809
0, 2350, 36.55033874511719, 6.045687675476074
0, 2360, 21.294904708862305, 4.614640235900879
0, 2370, 13.967056274414062, 3.7372524738311768
0, 2380, 65.53350830078125, 8.095276832580566
0, 2390, 71.29044342041016, 8.443367004394531
0, 2400, 7.91652774810791, 2.8136327266693115
0, 2410, 25.9257755279541, 5.09173583984375
0, 2420, 19.281877517700195, 4.39111328125
0, 2430, 41.490203857421875, 6.441288471221924
0, 2440, 30.119140625, 5.488090515136719
0, 2450, 17.97779083251953, 4.240022659301758
0, 2460, 28.5325927734375, 5.341590881347656
0, 2470, 7.31306266784668, 2.7042675018310547
0, 2480, 40.039222717285156, 6.32765531539917
0, 2490, 43.31550598144531, 6.581451892852783
1, 0, 69.84308624267578, 8.357216835021973
1, 10, 32.1365966796875, 5.668914794921875
1, 20, 35.256385803222656, 5.937708854675293
1, 30, 40.635459899902344, 6.374594688415527
1, 40, 35.40345764160156, 5.950079917907715
1, 50, 19.49382209777832, 4.415180683135986
1, 60, 31.932409286499023, 5.650876998901367
1, 70, 19.436824798583984, 4.408721446990967
1, 80, 27.828514099121094, 5.27527379989624
1, 90, 38.440731048583984, 6.200058937072754
1, 100, 88.46968078613281, 9.405832290649414
1, 110, 34.84457015991211, 5.902928829193115
1, 120, 73.68190002441406, 8.583815574645996
1, 130, 40.00698471069336, 6.325107574462891
1, 140, 40.90718460083008, 6.395872592926025
1, 150, 63.93145751953125, 7.9957146644592285
1, 160, 84.15869140625, 9.17380428314209
1, 170, 27.075756072998047, 5.203436851501465
1, 180, 16.905641555786133, 4.111647129058838
1, 190, 37.210655212402344, 6.100053310394287
1, 200, 42.104713439941406, 6.4888153076171875
1, 210, 7.209863662719727, 2.6851189136505127
1, 220, 45.526302337646484, 6.747317790985107
1, 230, 56.85260009765625, 7.540066242218018
1, 240, 8.804886817932129, 2.9673027992248535
1, 250, 13.889984130859375, 3.726926803588867
1, 260, 29.649446487426758, 5.445130348205566
1, 270, 58.364253997802734, 7.639650344848633
1, 280, 39.6761360168457, 6.298900127410889
1, 290, 68.97598266601562, 8.30517864227295
1, 300, 31.48761749267578, 5.611382961273193
1, 310, 10.012964248657227, 3.1643269062042236
1, 320, 17.719928741455078, 4.2095046043396
1, 330, 27.243988037109375, 5.219577789306641
1, 340, 20.125402450561523, 4.486134052276611
1, 350, 53.36992263793945, 7.305471897125244
1, 360, 21.14971160888672, 4.59888219833374
1, 370, 14.191569328308105, 3.767169952392578
1, 380, 12.814679145812988, 3.5797595977783203
