epoch, iteration, loss, error
0, 0, 74.16730499267578, 8.612043380737305
0, 100, 2.543840169906616, 1.5949420928955078
0, 200, 12.19544792175293, 3.4921982288360596
0, 300, 27.319965362548828, 5.226850509643555
0, 400, 5.167155742645264, 2.2731378078460693
0, 500, 4.497464179992676, 2.120722770690918
0, 600, 22.376237869262695, 4.730352878570557
0, 700, 21.74252700805664, 4.662888526916504
0, 800, 25.99822235107422, 5.0988450050354
0, 900, 24.966140747070312, 4.996613025665283
0, 1000, 10.377984046936035, 3.2214877605438232
0, 1100, 3.03727388381958, 1.7427775859832764
0, 1200, 9.767960548400879, 3.125373601913452
0, 1300, 33.0908088684082, 5.7524614334106445
0, 1400, 22.943429946899414, 4.7899298667907715
0, 1500, 73.31060791015625, 8.562161445617676
0, 1600, 3.1510565280914307, 1.7751215696334839
0, 1700, 12.0405912399292, 3.4699556827545166
0, 1800, 43.13425064086914, 6.567667007446289
0, 1900, 132.3992919921875, 11.506488800048828
0, 2000, 5332.265625, 73.0223617553711
0, 2100, 3347.854248046875, 57.86064147949219
0, 2200, 44.93262481689453, 6.703179836273193
0, 2300, 250.28460693359375, 15.820385932922363
0, 2400, 57.68702697753906, 7.595197677612305
0, 2500, 332.391845703125, 18.231616973876953
0, 2600, 120.42556762695312, 10.973858833312988
0, 2700, 124.47969055175781, 11.157047271728516
0, 2800, 117.17105102539062, 10.824557304382324
0, 2900, 235.2310791015625, 15.337244987487793
0, 3000, 87.88187408447266, 9.374533653259277
0, 3100, 133.55491638183594, 11.556595802307129
0, 3200, 83.63493347167969, 9.145214080810547
0, 3300, 13.368412971496582, 3.6562840938568115
0, 3400, 73.00006103515625, 8.544007301330566
0, 3500, 4.73464298248291, 2.1759235858917236
0, 3600, 27.152671813964844, 5.210822582244873
0, 3700, 49.19687271118164, 7.014048099517822
0, 3800, 45.03663635253906, 6.710934162139893
0, 3900, 9.535130500793457, 3.0879008769989014
0, 4000, 189.4855194091797, 13.765374183654785
0, 4100, 14.291303634643555, 3.780383825302124
0, 4200, 25.999441146850586, 5.098964691162109
0, 4300, 132.64125061035156, 11.516997337341309
0, 4400, 7.992979049682617, 2.82718563079834
0, 4500, 44.43846893310547, 6.666218280792236
0, 4600, 80.13922882080078, 8.952052116394043
