epoch, iteration, loss, error
0, 0, 13.835290908813477, 3.7195823192596436
0, 80, 16.649538040161133, 4.080384731292725
0, 160, 21.949031829833984, 4.684979438781738
0, 240, 14.872163772583008, 3.8564443588256836
0, 320, 15.245959281921387, 3.9046077728271484
0, 400, 24.447877883911133, 4.944479942321777
0, 480, 17.38710594177246, 4.169785499572754
0, 560, 13.481124877929688, 3.6716654300689697
0, 640, 12.914907455444336, 3.593731641769409
0, 720, 13.012263298034668, 3.6072511672973633
0, 800, 8.095792770385742, 2.845310926437378
1, 0, 13.936630249023438, 3.7331795692443848
1, 80, 24.168441772460938, 4.916141033172607
1, 160, 14.35161304473877, 3.7883522510528564
1, 240, 16.909046173095703, 4.112061500549316
1, 320, 11.66891098022461, 3.4159789085388184
1, 400, 12.207259178161621, 3.4938886165618896
1, 480, 14.774818420410156, 3.8438029289245605
1, 560, 13.634709358215332, 3.6925206184387207
1, 640, 14.318087577819824, 3.7839248180389404
1, 720, 12.798188209533691, 3.577455759048462
1, 800, 14.343069076538086, 3.787224292755127
2, 0, 9.679244995117188, 3.1111485958099365
2, 80, 15.419275283813477, 3.926738739013672
2, 160, 13.379420280456543, 3.6577892303466797
2, 240, 15.404186248779297, 3.924816846847534
2, 320, 9.41248893737793, 3.0679779052734375
2, 400, 10.82996940612793, 3.290891647338867
2, 480, 15.992724418640137, 3.9990909099578857
2, 560, 12.80455207824707, 3.5783450603485107
2, 640, 15.002483367919922, 3.8733041286468506
2, 720, 16.171249389648438, 4.0213494300842285
2, 800, 15.134010314941406, 3.890245199203491
3, 0, 15.742162704467773, 3.967639207839966
3, 80, 16.55246925354004, 4.068472385406494
3, 160, 13.588541984558105, 3.6862637996673584
3, 240, 15.05685043334961, 3.8803157806396484
3, 320, 16.671079635620117, 4.0830230712890625
3, 400, 11.299010276794434, 3.3614001274108887
3, 480, 21.567934036254883, 4.644128799438477
3, 560, 16.97557258605957, 4.120142459869385
3, 640, 14.897638320922852, 3.859745979309082
3, 720, 14.37732219696045, 3.791743755340576
3, 800, 11.50722885131836, 3.392230272293091
4, 0, 15.030441284179688, 3.876911163330078
