epoch, iteration, loss, error
0, 0, 5580.314453125, 74.70150756835938
0, 80, 931.6513671875, 30.522964477539062
0, 160, 680.588623046875, 26.088092803955078
0, 240, 451.1015319824219, 21.239151000976562
0, 320, 355.64056396484375, 18.858434677124023
0, 400, 369.7240905761719, 19.228212356567383
0, 480, 480.0206604003906, 21.909374237060547
0, 560, 365.1486511230469, 19.108861923217773
0, 640, 281.5732727050781, 16.7801456451416
0, 720, 443.2847900390625, 21.054330825805664
0, 800, 315.8497619628906, 17.77216339111328
1, 0, 447.7395935058594, 21.15985870361328
1, 80, 339.6104736328125, 18.42852210998535
1, 160, 338.6051330566406, 18.401226043701172
1, 240, 309.1958923339844, 17.583965301513672
1, 320, 224.2184600830078, 14.973925590515137
1, 400, 308.6856994628906, 17.569456100463867
1, 480, 379.13983154296875, 19.471513748168945
1, 560, 328.12139892578125, 18.11412239074707
1, 640, 204.47984313964844, 14.299644470214844
1, 720, 327.435791015625, 18.09518814086914
1, 800, 236.0082550048828, 15.362560272216797
2, 0, 273.12530517578125, 16.52650260925293
2, 80, 286.89459228515625, 16.937963485717773
2, 160, 257.7741394042969, 16.05534553527832
2, 240, 231.71705627441406, 15.222254753112793
2, 320, 158.89028930664062, 12.605169296264648
2, 400, 194.4192657470703, 13.943431854248047
2, 480, 293.99700927734375, 17.14634132385254
2, 560, 240.19662475585938, 15.498278617858887
2, 640, 166.2803192138672, 12.894972801208496
2, 720, 298.81884765625, 17.286376953125
2, 800, 142.4430694580078, 11.934951782226562
3, 0, 214.8079833984375, 14.656329154968262
3, 80, 185.022216796875, 13.602287292480469
3, 160, 244.58123779296875, 15.639093399047852
3, 240, 180.88241577148438, 13.449254035949707
3, 320, 117.22775268554688, 10.827177047729492
3, 400, 177.70877075195312, 13.330745697021484
3, 480, 303.8091735839844, 17.430124282836914
3, 560, 169.0327606201172, 13.001259803771973
3, 640, 186.7263946533203, 13.664785385131836
3, 720, 199.09109497070312, 14.109964370727539
3, 800, 131.4374237060547, 11.464615821838379
4, 0, 209.9244384765625, 14.48876953125
4, 80, 144.44805908203125, 12.018653869628906
4, 160, 187.4588165283203, 13.691558837890625
4, 240, 137.5483856201172, 11.728102684020996
4, 320, 138.68202209472656, 11.77633285522461
4, 400, 118.47710418701172, 10.884718894958496
4, 480, 282.6964416503906, 16.813579559326172
4, 560, 215.83653259277344, 14.691376686096191
4, 640, 107.47832489013672, 10.367176055908203
4, 720, 169.12713623046875, 13.004888534545898
4, 800, 179.7454376220703, 13.4069185256958
5, 0, 181.31324768066406, 13.465259552001953
5, 80, 181.82537841796875, 13.484264373779297
5, 160, 187.6661834716797, 13.699130058288574
5, 240, 131.120361328125, 11.45077896118164
5, 320, 114.79872131347656, 10.71441650390625
5, 400, 132.79180908203125, 11.52353286743164
5, 480, 165.58241271972656, 12.867883682250977
5, 560, 93.33465576171875, 9.660985946655273
5, 640, 90.83750915527344, 9.530871391296387
5, 720, 125.07152557373047, 11.183538436889648
5, 800, 153.96255493164062, 12.408164978027344
6, 0, 91.67430114746094, 9.57466983795166
6, 80, 92.49347686767578, 9.617352485656738
6, 160, 107.99232482910156, 10.391935348510742
6, 240, 159.532470703125, 12.630616188049316
6, 320, 69.36194610595703, 8.328381538391113
6, 400, 103.52059173583984, 10.174506187438965
6, 480, 212.9395294189453, 14.592447280883789
6, 560, 145.1695098876953, 12.048629760742188
6, 640, 99.1282958984375, 9.956318855285645
6, 720, 125.61225128173828, 11.207686424255371
6, 800, 100.15132904052734, 10.007563591003418
7, 0, 121.49095153808594, 11.022293090820312
7, 80, 138.00845336914062, 11.747699737548828
7, 160, 112.33168029785156, 10.598664283752441
7, 240, 145.78990173339844, 12.074348449707031
7, 320, 89.64276123046875, 9.467986106872559
7, 400, 104.25297546386719, 10.210433959960938
7, 480, 175.86962890625, 13.261584281921387
7, 560, 172.8721923828125, 13.148087501525879
7, 640, 67.17967224121094, 8.196320533752441
7, 720, 94.70256042480469, 9.731522560119629
7, 800, 110.36017608642578, 10.505245208740234
8, 0, 84.09603118896484, 9.170389175415039
8, 80, 106.53736114501953, 10.321694374084473
8, 160, 124.58592224121094, 11.1618070602417
8, 240, 92.16651153564453, 9.600337982177734
8, 320, 98.5903549194336, 9.929267883300781
8, 400, 150.2941436767578, 12.259450912475586
8, 480, 131.3804168701172, 11.462130546569824
8, 560, 118.6153793334961, 10.891069412231445
8, 640, 85.9552001953125, 9.27120304107666
8, 720, 130.2438201904297, 11.412442207336426
8, 800, 100.0274658203125, 10.001373291015625
9, 0, 68.80673217773438, 8.294981956481934
9, 80, 118.47249603271484, 10.884507179260254
9, 160, 99.41202545166016, 9.97055721282959
9, 240, 121.13473510742188, 11.006122589111328
9, 320, 86.66227722167969, 9.309257507324219
9, 400, 108.39768981933594, 10.411420822143555
9, 480, 98.5260009765625, 9.926026344299316
9, 560, 89.77952575683594, 9.47520637512207
9, 640, 82.3625259399414, 9.075380325317383
9, 720, 123.15533447265625, 11.097537994384766
9, 800, 106.4671401977539, 10.318291664123535
